P1,P2,set winner,P1Score,P2Score,Round,roundDivision
SKK  ,Niki ,0,1,0,round,81
Uto  ,Battakun ,0,1,0,round,80
Alice  ,Tatsuya  ,0,1,0,round,79
Tsumusuto  ,Kanreki ,0,1,0,round,78
Shachi  ,Momonga ,0,1,0,round,77
Shawazu  ,Ramperu  ,0,1,0,round,76
George  ,Seven  ,1,0,1,round,75
Notty  ,Ridley  ,0,1,0,round,74
Navy  ,Jaldabaotho ,0,1,0,round,73
Share  ,LYC ,0,1,0,round,72
tk3  ,Kuro ,0,1,0,round,71
Tamiflu  ,liee  ,0,1,0,round,70
Compact  ,Buffalo  ,0,1,0,round,69
Oisiiprotein  ,Yotel  ,0,1,0,round,68
Sekawa  ,Karamiso  ,0,1,0,round,67
Phisakura  ,Asan ,0,1,0,round,66
Mitsuki  ,OCEAN  ,1,0,1,round,65
Fill  ,Peshio  ,0,1,0,round,64
Surasura  ,Ramu ,0,1,0,round,63
Pega  ,Tsu~ Summer  ,1,0,1,round,62
Desumo  ,Zeri ,0,1,0,round,61
Ri-ma  ,Tsuna  ,0,1,0,round,60
Miya  ,Kusari katabira  ,0,1,0,round,59
TsubasaSP  ,Perica  ,0,1,0,round,58
SKK  ,Uto  ,1,0,1,round,57
Alice  ,Tsumusuto  ,0,1,0,round,56
Shachi  ,Shawazu  ,0,1,0,round,55
Seven  ,Notty  ,0,1,0,round,54
Navy  ,Share  ,0,1,0,round,53
tk3  ,Tamiflu  ,0,1,0,round,52
Compact  ,Oisiiprotein  ,1,0,1,round,51
Sekawa  ,Phisakura  ,1,0,1,round,50
Masashi  ,OCEAN  ,0,1,0,round,49
Ginko  ,Fill  ,0,1,0,round,48
Lucia  ,Surasura  ,1,0,1,round,47
NAI  ,Tsu~ Summer  ,0,1,0,round,46
komorikiri  ,Desumo  ,0,1,0,round,45
Ako  ,Ri-ma  ,0,1,0,round,44
Kuma  ,Miya  ,0,1,0,round,43
Sopmo  ,TsubasaSP  ,1,0,1,round,42
Alicia  ,Uto  ,1,0,1,round,41
Tatsutsuyo  ,Alice  ,0,1,0,round,40
Yonro  ,Shachi  ,1,0,1,round,39
Rizeasu  ,Seven  ,0,1,0,round,38
Chinori ,Navy  ,1,0,1,round,37
†Yuta†  ,tk3  ,1,0,1,round,36
Hoshizora  ,Oisiiprotein  ,1,0,1,round,35
??  ,Phisakura  ,1,0,1,round,34
Masashi ,Ginko ,0,1,0,round,33
Surasura ,NAI ,0,1,0,round,32
komorikiri ,Ako ,0,1,0,round,31
Kuma ,TsubasaSP ,0,1,0,round,30
Uto ,Tatsutsuyo ,0,1,0,round,29
Shachi ,Rizeasu ,1,0,1,round,28
Navy ,tk3 ,0,1,0,round,27
Oisiiprotein ,Phisakura ,1,0,1,round,26
Tofu ,Masashi ,1,0,1,round,25
Takokasu ,Surasura ,1,0,1,round,24
DIO ,komorikiri ,0,1,0,round,23
Sylph ,Kuma ,0,1,0,round,22
Abadango ,Uto ,0,1,0,round,21
Motti ,Rizeasu ,1,0,1,round,20
Yoshidora ,Navy ,0,1,0,round,19
Parme ,Phisakura ,0,1,0,round,18
Masashi ,Surasura ,0,1,0,round,17
DIO ,Sylph ,0,1,0,round,16
Abadango ,Rizeasu ,0,1,0,round,15
Yoshidora ,Parme ,0,1,0,round,14
Kie ,Masashi ,0,1,0,round,13
Shin ,DIO ,1,0,1,round,12
Cloud Madomin ,Abadango ,1,0,1,round,11
Shogun ,Yoshidora ,1,0,1,round,10
Kie ,DIO ,0,1,0,round,9
Abadango ,Yoshidora ,1,0,1,round,8
crow ,Kie ,1,0,1,round,7
Lunamado ,Yoshidora ,0,1,0,round,6
Ron ,Atelier ,1,0,1,round,5
Kie ,Lunamado ,0,1,0,round,4
Ron ,Kie ,1,0,1,round,3
Atelier ,Kie ,1,0,1,round,2
Atelier ,Kie ,0,1,0,round,1
